,ground_truth,finetune_1,finetune_2,finetune_3,finetune_5,finetune_10,famnet_1,famnet_2,famnet_3,famnet_4,famnet_5,famnet_6,famnet_7,finetune_20,finetune_30,finetune_40,finetune_50,finetune_60,finetune_70
tile_801.jpg,18,10,17,16,14,16,27.678678512573242,26.619728088378906,27.066926956176758,24.890392303466797,25.459877014160156,26.009899139404297,26.304330825805664,18,18,18,19,18,18
tile_830.jpg,13,9,10,11,11,10,28.831775665283203,26.84014892578125,27.84349822998047,25.680198669433594,25.852886199951172,25.856605529785156,25.813766479492188,12,13,13,14,15,13
tile_835.jpg,17,11,16,17,13,12,25.707494735717773,26.11028289794922,26.600502014160156,24.448049545288086,24.25977897644043,24.1402587890625,24.63279914855957,17,17,16,16,18,19
tile_882.jpg,15,7,9,10,4,5,27.53649139404297,27.292837142944336,27.013002395629883,25.208683013916016,25.649627685546875,26.582792282104492,27.150318145751953,16,16,16,17,18,16
tile_889.jpg,5,6,8,3,5,8,11.651723861694336,11.990704536437988,12.806435585021973,12.460689544677734,12.336430549621582,12.210911750793457,12.467987060546875,10,8,7,7,5,7
tile_910.jpg,8,5,8,7,7,7,10.720125198364258,10.209220886230469,9.74980640411377,8.767380714416504,9.017606735229492,9.135490417480469,9.266234397888184,8,7,10,10,7,8
tile_100.jpg,6,8,9,7,6,6,20.13424301147461,17.692338943481445,19.113786697387695,17.94995880126953,17.576934814453125,17.7216796875,17.592857360839844,7,7,8,7,7,7
tile_12.jpg,1,1,1,1,1,1,2.9748215675354004,2.687302589416504,3.291423797607422,3.5219550132751465,3.8452811241149902,3.6959540843963623,3.737175941467285,1,1,1,1,1,1
tile_143.jpg,3,3,2,4,2,2,7.761096477508545,8.488678932189941,10.008549690246582,9.339860916137695,9.61395263671875,9.050835609436035,9.243064880371094,2,2,2,4,2,3
tile_149.jpg,2,4,4,2,2,2,5.9259843826293945,6.238092422485352,7.233710289001465,7.0856523513793945,8.05582046508789,7.756982803344727,7.917232513427734,3,3,2,2,2,2
tile_172.jpg,4,6,6,5,6,5,13.065369606018066,12.099998474121094,13.471197128295898,12.648319244384766,13.659151077270508,13.45612621307373,13.174480438232422,6,5,7,6,5,5
tile_199.jpg,1,1,2,1,1,1,4.566984176635742,4.202374458312988,4.47280216217041,4.921517372131348,5.631823539733887,5.420718193054199,5.345907211303711,1,1,1,1,1,1
tile_203.jpg,2,3,3,2,2,2,5.648191452026367,5.625657081604004,6.334856986999512,6.44265079498291,6.9424872398376465,6.847931385040283,6.983741760253906,2,3,2,3,3,3
tile_247.jpg,3,4,3,3,4,4,9.296546936035156,9.451497077941895,10.561244010925293,10.356786727905273,10.441632270812988,10.207534790039062,10.53416633605957,5,4,4,4,3,5
tile_254.jpg,2,2,1,2,1,1,7.234074592590332,5.717380523681641,5.675975799560547,5.941198348999023,6.373218536376953,6.14970588684082,5.9387407302856445,2,2,2,2,2,3
tile_262.jpg,1,1,2,1,1,1,4.351401329040527,2.9251840114593506,3.0938448905944824,3.241250991821289,4.404246807098389,4.360074043273926,3.9784138202667236,1,1,1,1,1,1
tile_263.jpg,0,0,0,0,0,0,0.49144095182418823,0.40098994970321655,0.5920567512512207,0.538316011428833,1.5510400533676147,1.4400243759155273,1.322066307067871,0,0,0,0,0,0
tile_272.jpg,0,0,0,0,0,0,0.008434428833425045,0.0050790924578905106,0.06456521898508072,0.05427051708102226,0.8636957406997681,0.7197965383529663,0.6239226460456848,0,0,0,0,0,0
tile_278.jpg,2,2,4,2,2,2,7.719613075256348,6.037563323974609,6.7898359298706055,6.231146812438965,7.098311901092529,7.093687057495117,6.648548603057861,3,4,3,2,2,3
tile_294.jpg,5,6,8,5,5,5,16.3145694732666,13.298887252807617,14.349885940551758,14.495392799377441,15.128532409667969,15.339162826538086,15.244531631469727,7,5,6,7,5,5
tile_304.jpg,0,0,0,0,0,0,3.133056640625,3.133294105529785,3.399716854095459,3.1109139919281006,4.037874221801758,4.117092609405518,3.982164144515991,1,1,1,2,0,2
tile_308.jpg,6,7,6,7,6,5,9.238494873046875,10.020849227905273,9.864246368408203,9.874368667602539,10.173830032348633,10.074982643127441,10.496139526367188,6,6,8,7,7,9
tile_344.jpg,2,2,3,2,2,2,8.489978790283203,8.140426635742188,8.903666496276855,8.936149597167969,9.292141914367676,9.022455215454102,9.237849235534668,2,2,2,3,2,2
tile_356.jpg,1,1,2,1,2,1,7.001818656921387,6.206783294677734,5.796144485473633,5.775771141052246,6.62158203125,6.37131404876709,6.3983612060546875,3,2,2,2,3,3
tile_362.jpg,11,10,11,8,10,9,22.02850341796875,21.019489288330078,21.430381774902344,20.973400115966797,20.985828399658203,21.194530487060547,21.188804626464844,11,11,11,12,11,12
tile_376.jpg,2,2,5,2,2,2,7.430974960327148,5.921351909637451,6.174731731414795,6.381767749786377,6.440749168395996,6.404069423675537,6.334517955780029,2,2,3,2,3,2
tile_388.jpg,4,8,5,5,5,5,17.658309936523438,17.271589279174805,18.445663452148438,17.06877326965332,17.416366577148438,17.33393096923828,17.83510971069336,8,7,8,7,7,9
tile_390.jpg,2,3,2,1,1,2,5.526254653930664,5.575702667236328,5.527717590332031,5.3016581535339355,5.806443214416504,5.700784683227539,5.799779891967773,3,3,3,3,3,3
tile_4.jpg,1,1,1,0,2,1,5.320666313171387,4.9338788986206055,5.208352088928223,5.475150108337402,6.257040023803711,5.8666768074035645,5.9961395263671875,2,2,1,1,1,1
tile_406.jpg,1,2,1,1,1,1,4.647974014282227,4.602190017700195,4.589885711669922,4.7570390701293945,5.2765278816223145,5.3476057052612305,5.584137439727783,3,2,3,2,5,3
tile_42.jpg,0,0,0,0,0,0,0.07054898887872696,0.035292815417051315,0.11710617691278458,0.09730880707502365,0.7587652802467346,0.6323279738426208,0.5519518256187439,0,0,0,0,0,0
tile_425.jpg,6,5,6,5,4,6,14.874274253845215,14.220550537109375,14.18807601928711,13.181612968444824,12.395442962646484,12.393720626831055,12.756343841552734,6,6,6,6,7,6
tile_458.jpg,5,7,7,7,8,6,18.418397903442383,16.438446044921875,17.699567794799805,16.967998504638672,17.20690155029297,17.37049674987793,17.719417572021484,9,7,8,7,7,8
tile_48.jpg,2,4,2,2,2,2,7.720337390899658,7.58868408203125,8.204523086547852,8.266592025756836,8.692245483398438,8.43484115600586,8.765094757080078,2,2,4,3,2,4
tile_481.jpg,3,3,3,3,3,3,9.175104141235352,8.286138534545898,8.38300895690918,8.24017333984375,8.967048645019531,9.082876205444336,9.420676231384277,3,3,3,3,3,3
tile_482.jpg,2,2,3,2,2,2,4.804660320281982,4.2098493576049805,4.454214572906494,3.979750156402588,5.261044025421143,5.169590950012207,4.985532283782959,2,2,2,2,2,2
tile_5.jpg,2,5,3,1,2,2,9.85309886932373,8.011585235595703,7.730837821960449,8.098649978637695,8.612112998962402,8.554264068603516,8.510419845581055,2,2,2,2,2,2
tile_529.jpg,8,8,8,8,7,8,21.5330810546875,20.545166015625,21.12140655517578,19.361236572265625,19.883480072021484,20.288436889648438,20.087507247924805,8,8,9,9,9,9
tile_538.jpg,6,7,7,6,8,8,17.55556869506836,16.674301147460938,17.27713394165039,15.802704811096191,15.263847351074219,15.853038787841797,15.701824188232422,7,9,10,10,9,10
tile_564.jpg,4,5,5,5,5,6,11.449972152709961,12.399813652038574,13.226503372192383,12.631231307983398,12.364035606384277,11.937508583068848,12.620288848876953,6,5,5,5,6,6
tile_566.jpg,3,1,3,2,2,2,10.923294067382812,10.430214881896973,10.763213157653809,10.1513671875,10.533903121948242,10.613836288452148,11.111122131347656,2,3,4,3,3,3
tile_57.jpg,3,5,5,3,3,5,11.335308074951172,9.804759979248047,9.682694435119629,9.468574523925781,10.312664031982422,10.497377395629883,10.142677307128906,4,4,4,5,3,6
tile_572.jpg,7,6,7,5,6,6,16.796688079833984,16.984336853027344,18.848834991455078,17.304332733154297,17.303848266601562,17.093090057373047,17.341716766357422,6,7,6,6,6,7
tile_60.jpg,1,1,1,1,1,1,5.114090919494629,4.38543701171875,4.90391731262207,5.134533882141113,6.008975505828857,5.943979263305664,6.001472473144531,1,1,1,1,1,1
tile_634.jpg,4,4,4,4,5,4,16.76214027404785,14.598140716552734,15.789078712463379,14.658586502075195,15.640668869018555,15.831714630126953,15.4954252243042,5,5,5,5,5,5
tile_650.jpg,9,9,11,11,10,9,24.420028686523438,22.830507278442383,23.294471740722656,21.453893661499023,21.825042724609375,21.93399429321289,22.017045974731445,11,11,11,10,10,11
tile_665.jpg,8,11,9,7,7,7,16.730581283569336,15.875585556030273,16.939361572265625,16.20077896118164,17.006559371948242,17.452112197875977,17.415451049804688,10,8,11,9,8,12
tile_666.jpg,4,4,4,3,4,3,10.753759384155273,10.886327743530273,10.485902786254883,10.314125061035156,11.147214889526367,11.114368438720703,11.442527770996094,4,4,4,4,4,4
tile_727.jpg,14,10,11,13,12,11,25.293682098388672,24.375812530517578,25.861541748046875,24.30105972290039,25.142009735107422,24.499202728271484,24.98897933959961,14,14,13,12,14,13
tile_756.jpg,22,16,18,18,18,18,28.043283462524414,26.157371520996094,27.21416664123535,24.351165771484375,23.32827377319336,23.310070037841797,23.402587890625,24,19,24,21,20,27
tile_763.jpg,13,9,12,12,10,12,25.71349334716797,23.777423858642578,23.31623077392578,22.12751579284668,22.300840377807617,22.874080657958984,23.267356872558594,13,13,12,12,14,13
tile_834.jpg,15,10,13,14,12,13,26.62779998779297,24.273170471191406,25.12969970703125,23.21567726135254,23.021209716796875,23.45547103881836,24.031902313232422,14,13,14,14,14,16
tile_85.jpg,2,2,2,2,2,2,9.7255277633667,8.325058937072754,8.078594207763672,7.9480390548706055,8.802305221557617,8.95382022857666,8.782669067382812,2,2,2,2,2,3
tile_9.jpg,0,0,0,0,0,0,1.7946385145187378,1.7251490354537964,1.6851580142974854,1.7310688495635986,2.6730074882507324,2.6012749671936035,2.451364040374756,0,1,0,0,0,0
tile_90.jpg,3,2,2,2,3,2,9.295787811279297,8.288671493530273,8.779488563537598,8.889842987060547,8.553677558898926,8.461654663085938,8.802935600280762,4,2,3,2,2,4
tile_914.jpg,7,6,8,7,7,7,13.199337005615234,12.060016632080078,12.778401374816895,11.80849838256836,12.21445369720459,12.166951179504395,12.378705024719238,7,8,8,7,7,7
tile_137.jpg,4,4,5,4,4,5,7.81674337387085,8.92645263671875,10.034080505371094,9.772777557373047,10.231667518615723,9.941505432128906,10.092376708984375,4,5,4,4,5,5
tile_140.jpg,3,9,9,3,3,6,20.948902130126953,19.40019989013672,20.66946029663086,20.04352378845215,20.265350341796875,20.511028289794922,20.718351364135742,6,6,4,3,4,6
tile_161.jpg,2,3,3,2,2,2,5.318305492401123,5.158409118652344,5.614980697631836,5.6599931716918945,6.246706485748291,6.260943412780762,6.305954456329346,3,2,4,3,3,3
tile_164.jpg,0,1,1,1,1,1,3.7726783752441406,3.5188889503479004,3.6978931427001953,3.7932581901550293,4.3328752517700195,4.073655605316162,4.045700550079346,1,1,1,1,1,1
tile_182.jpg,1,1,3,2,3,2,5.7659711837768555,5.51778507232666,5.722928524017334,5.58369779586792,5.736738681793213,5.587265968322754,5.758264541625977,3,2,2,3,3,3
tile_192.jpg,0,0,0,0,0,0,0.017869211733341217,0.008971849456429482,0.10038400441408157,0.07913783192634583,0.6736893653869629,0.5614078044891357,0.49182286858558655,0,0,0,0,0,0
tile_231.jpg,3,5,2,2,5,4,10.487967491149902,9.475107192993164,10.587026596069336,11.00016975402832,10.979540824890137,10.653152465820312,10.765186309814453,5,4,3,4,3,5
tile_24.jpg,3,4,5,3,4,4,8.983359336853027,7.844305038452148,8.503654479980469,8.35062313079834,8.266355514526367,8.156807899475098,8.430652618408203,3,4,4,6,5,5
tile_248.jpg,6,3,3,3,3,4,16.82673454284668,16.480792999267578,15.752457618713379,14.933452606201172,13.862886428833008,14.255302429199219,14.472894668579102,4,3,6,6,4,5
tile_258.jpg,5,7,6,4,6,6,9.608895301818848,8.730104446411133,8.866074562072754,8.910200119018555,9.333353042602539,9.467107772827148,9.495838165283203,6,6,6,6,4,6
tile_26.jpg,1,1,1,1,1,1,4.068482875823975,3.340987205505371,3.568516254425049,3.5412025451660156,4.285566329956055,4.225651741027832,4.3216400146484375,1,1,1,1,1,1
tile_271.jpg,2,4,3,2,3,2,6.9909257888793945,5.880558967590332,6.963654518127441,7.295660018920898,8.030157089233398,8.216510772705078,8.13568115234375,3,2,3,2,2,3
tile_277.jpg,9,8,12,7,9,8,18.01596450805664,15.203815460205078,15.328201293945312,14.351070404052734,14.55621337890625,14.667339324951172,14.001041412353516,7,9,10,11,10,13
tile_281.jpg,3,6,6,4,4,3,12.934036254882812,10.976137161254883,11.261602401733398,10.615644454956055,10.801069259643555,11.121047973632812,11.098949432373047,5,5,5,5,5,5
tile_287.jpg,6,7,8,6,6,7,14.09078598022461,13.171586036682129,14.642545700073242,13.82470989227295,15.071657180786133,15.134378433227539,14.996402740478516,6,7,7,7,7,8
tile_3.jpg,2,1,2,1,1,2,3.6223881244659424,2.927311420440674,3.123220920562744,3.3685076236724854,3.8358960151672363,3.5399935245513916,3.3777778148651123,2,1,1,1,1,3
tile_311.jpg,3,3,4,4,3,2,7.508906364440918,6.4423723220825195,6.668906211853027,7.017936706542969,7.395655632019043,7.385989189147949,7.217724800109863,3,3,3,2,2,3
tile_312.jpg,4,4,5,5,4,4,14.002354621887207,12.324705123901367,12.634500503540039,12.126750946044922,12.112478256225586,12.140262603759766,11.99241828918457,4,4,6,5,4,6
tile_317.jpg,4,4,5,4,4,4,13.779930114746094,13.539205551147461,13.31368637084961,13.506332397460938,13.336560249328613,13.096437454223633,13.760722160339355,4,4,4,4,4,4
tile_331.jpg,4,4,5,5,4,4,21.40283966064453,18.317689895629883,18.426340103149414,17.395282745361328,17.625396728515625,17.88842010498047,17.871997833251953,4,4,7,4,4,4
tile_343.jpg,2,3,3,2,2,2,7.076761245727539,5.986602783203125,7.005986213684082,7.373987197875977,7.960728645324707,7.804415225982666,7.543974876403809,2,2,3,3,2,3
tile_381.jpg,3,3,3,3,3,2,8.998741149902344,8.82319450378418,8.648622512817383,8.159811973571777,8.237030029296875,7.921154022216797,8.138161659240723,3,3,3,3,3,3
tile_385.jpg,3,4,3,3,3,3,9.221694946289062,9.461673736572266,9.840210914611816,9.330000877380371,9.399385452270508,9.271629333496094,9.614181518554688,4,4,4,4,4,4
tile_462.jpg,6,6,6,6,6,6,18.15265464782715,16.872407913208008,16.816478729248047,16.203001022338867,15.80695915222168,16.023534774780273,16.33361053466797,6,6,6,6,6,6
tile_474.jpg,8,10,9,7,9,8,17.901512145996094,17.527908325195312,17.760427474975586,16.431087493896484,16.11870002746582,16.209125518798828,16.200756072998047,10,10,10,10,9,11
tile_491.jpg,5,8,6,6,5,4,13.65364933013916,11.32811164855957,10.929466247558594,10.410391807556152,11.378347396850586,11.825446128845215,11.402068138122559,5,5,5,6,6,6
tile_51.jpg,2,2,5,3,3,2,6.807460784912109,5.038151741027832,4.898545742034912,5.089663505554199,5.4165730476379395,5.434854507446289,5.082047939300537,2,2,2,2,2,2
tile_514.jpg,10,12,10,11,10,9,23.981637954711914,23.23919677734375,22.944087982177734,21.15359115600586,20.12364387512207,21.091129302978516,21.722423553466797,9,10,9,9,10,9
tile_519.jpg,3,3,3,3,4,3,4.882030963897705,4.827582359313965,5.043791770935059,4.931133270263672,4.822685241699219,4.709681510925293,5.020815849304199,4,3,4,4,3,4
tile_522.jpg,1,1,2,1,1,1,5.797578811645508,3.8843002319335938,4.160123348236084,3.7982780933380127,5.048251628875732,5.089923858642578,4.646336078643799,1,1,1,1,1,1
tile_546.jpg,8,11,9,7,7,8,20.799549102783203,20.646583557128906,20.90621566772461,19.487102508544922,19.41969108581543,19.58919334411621,19.937162399291992,8,7,7,9,8,9
tile_559.jpg,6,4,5,4,8,4,11.9801025390625,10.819129943847656,12.138547897338867,12.019994735717773,13.114910125732422,13.305957794189453,13.071019172668457,6,5,7,7,6,7
tile_565.jpg,6,6,6,6,6,6,16.534330368041992,16.898515701293945,17.89305877685547,16.928781509399414,18.105873107910156,17.894039154052734,18.348819732666016,6,6,6,6,6,6
tile_567.jpg,6,5,6,6,6,6,18.242408752441406,16.736265182495117,17.591201782226562,16.4473934173584,15.545674324035645,15.229629516601562,15.791601181030273,6,6,6,6,6,6
tile_575.jpg,11,10,10,11,10,9,25.79975128173828,25.178882598876953,25.363670349121094,23.344982147216797,23.19446563720703,23.293746948242188,23.795059204101562,11,13,12,12,12,12
tile_582.jpg,11,14,11,9,12,12,24.19365692138672,23.297454833984375,24.269351959228516,22.96217918395996,22.623348236083984,22.61871910095215,22.99002456665039,14,11,12,12,10,15
tile_589.jpg,10,14,11,8,11,12,23.027376174926758,22.89588165283203,23.371356964111328,21.252450942993164,21.19788360595703,21.884963989257812,21.951519012451172,12,11,13,16,12,15
tile_611.jpg,12,12,12,12,11,11,29.07355499267578,28.57185173034668,27.720165252685547,25.743989944458008,25.390470504760742,25.855548858642578,26.42017364501953,12,11,12,11,13,12
tile_63.jpg,3,2,3,3,3,3,9.869707107543945,8.906845092773438,9.089189529418945,9.143478393554688,8.989079475402832,9.051572799682617,8.963445663452148,3,3,3,3,3,3
tile_648.jpg,10,11,10,10,10,11,25.18669891357422,26.424320220947266,26.727384567260742,24.40117073059082,23.93323516845703,23.473739624023438,24.123008728027344,10,11,10,10,10,12
tile_655.jpg,15,11,12,13,12,12,30.466350555419922,31.29058074951172,31.40939712524414,28.22002410888672,28.12905502319336,28.160537719726562,28.795164108276367,14,13,15,15,14,14
tile_661.jpg,16,19,15,17,17,16,35.373695373535156,35.12282180786133,35.276580810546875,32.103126525878906,31.84156036376953,32.640228271484375,32.92189407348633,17,16,16,18,17,17
tile_676.jpg,7,5,6,7,7,6,24.540813446044922,21.941816329956055,22.11212921142578,20.348203659057617,20.67294692993164,21.26262664794922,21.33184814453125,9,8,8,8,8,9
tile_705.jpg,6,6,6,5,6,6,12.83057975769043,12.571412086486816,14.068147659301758,13.306514739990234,13.393967628479004,13.284135818481445,13.282743453979492,6,6,7,7,6,6
tile_779.jpg,4,5,4,4,4,4,10.41142463684082,9.311349868774414,9.088563919067383,9.307180404663086,9.686447143554688,9.75719165802002,10.005790710449219,4,4,4,4,4,4
tile_81.jpg,3,3,5,5,3,3,10.735177040100098,9.149333953857422,9.306829452514648,9.36948013305664,10.747648239135742,10.837516784667969,10.460163116455078,3,3,3,3,3,3
tile_810.jpg,14,10,16,14,10,12,28.629487991333008,26.658157348632812,27.42746925354004,25.128549575805664,25.16910743713379,25.531932830810547,25.84956932067871,14,15,16,16,16,17
tile_826.jpg,19,9,13,14,12,11,31.733781814575195,30.921642303466797,31.089908599853516,28.3231201171875,27.47268295288086,27.556350708007812,28.09623908996582,15,15,19,19,14,17
tile_869.jpg,13,8,10,11,10,11,22.325286865234375,22.025732040405273,21.585695266723633,20.37547492980957,20.449169158935547,20.47488784790039,21.144723892211914,11,11,11,11,12,11
tile_906.jpg,9,7,9,8,9,10,17.405397415161133,17.03302574157715,16.555042266845703,15.558663368225098,14.763660430908203,15.243315696716309,15.699671745300293,11,14,13,13,10,11
tile_119.jpg,0,0,0,0,0,0,0.0003093020059168339,0.00015464576426893473,0.03809821978211403,0.03174804896116257,0.5468181371688843,0.45568200945854187,0.39372432231903076,0,0,0,0,0,0
tile_126.jpg,2,3,4,3,2,2,5.461669445037842,5.145718574523926,6.894046783447266,6.3568034172058105,7.660643100738525,7.279988765716553,7.155649185180664,2,2,2,2,2,2
tile_129.jpg,3,3,4,4,3,4,16.663639068603516,13.699617385864258,14.299552917480469,13.472800254821777,14.62732982635498,14.77578067779541,14.285539627075195,5,5,4,4,4,4
tile_130.jpg,4,3,4,4,4,3,15.533658027648926,13.550100326538086,15.371047973632812,13.962428092956543,14.709228515625,14.333101272583008,14.503070831298828,4,4,4,6,4,7
tile_159.jpg,5,6,7,5,5,5,12.419561386108398,11.681856155395508,13.49494743347168,13.276655197143555,13.693598747253418,13.333540916442871,13.69149112701416,5,5,5,7,5,5
tile_165.jpg,4,3,3,2,3,4,6.437687873840332,5.902338027954102,6.853172302246094,6.404420375823975,6.9761643409729,6.733415603637695,6.707633018493652,3,3,3,3,4,3
tile_186.jpg,0,0,0,0,0,0,0.035899072885513306,0.018378043547272682,0.08311277627944946,0.06895416229963303,0.675261914730072,0.5627182722091675,0.4905865788459778,0,0,0,0,0,0
tile_196.jpg,0,0,0,0,0,0,0.00032124342396855354,0.0001800372265279293,0.0443844199180603,0.03504841774702072,0.6162600517272949,0.513568639755249,0.4438958764076233,0,0,0,0,0,0
tile_214.jpg,5,4,6,4,5,5,18.881328582763672,17.206096649169922,16.94690704345703,16.313766479492188,16.737871170043945,17.229585647583008,17.484195709228516,5,5,7,5,5,6
tile_220.jpg,2,4,3,2,2,2,11.422231674194336,10.414064407348633,10.142297744750977,10.782140731811523,10.81943130493164,10.88654899597168,11.03094482421875,2,2,4,4,3,3
tile_264.jpg,1,2,2,2,1,2,4.1955060958862305,3.3775126934051514,3.687340259552002,4.049431800842285,4.364891052246094,4.215277194976807,4.099389553070068,1,2,2,2,1,3
tile_279.jpg,3,2,3,2,3,2,7.090666770935059,5.600124835968018,5.674875259399414,5.411214351654053,5.963361740112305,5.954557418823242,5.594791412353516,3,3,3,4,2,4
tile_305.jpg,2,2,2,2,2,2,8.98338794708252,8.130640029907227,8.568912506103516,8.039413452148438,8.70669174194336,8.486333847045898,8.344226837158203,3,3,2,2,2,2
tile_318.jpg,8,10,9,8,9,8,19.57953453063965,18.772546768188477,19.736339569091797,18.712732315063477,18.112834930419922,18.17027473449707,18.154787063598633,8,8,10,10,9,10
tile_323.jpg,11,7,7,7,8,6,18.578506469726562,16.728240966796875,17.165451049804688,16.2744140625,17.03857421875,17.386655807495117,17.466205596923828,9,8,9,10,11,10
tile_330.jpg,8,7,9,9,9,7,19.348346710205078,19.31519317626953,19.788908004760742,18.65154266357422,18.47964096069336,18.94639778137207,19.818622589111328,8,8,9,8,8,8
tile_338.jpg,6,7,7,6,7,6,22.836469650268555,21.408241271972656,22.47797393798828,20.787860870361328,20.213756561279297,20.331546783447266,20.314697265625,8,6,7,8,8,8
tile_383.jpg,2,4,4,2,2,2,11.887603759765625,10.557994842529297,11.800104141235352,10.870710372924805,10.71474552154541,10.666546821594238,10.684367179870605,4,4,4,4,4,4
tile_386.jpg,1,2,2,1,2,1,1.7613165378570557,1.5576776266098022,1.9331587553024292,2.0349175930023193,2.988386869430542,2.8640189170837402,2.847372055053711,1,1,1,1,1,2
tile_418.jpg,3,5,6,3,3,6,9.617449760437012,9.426348686218262,10.062084197998047,10.12983512878418,10.672867774963379,10.536707878112793,10.326608657836914,2,3,3,3,3,3
tile_430.jpg,8,9,8,6,8,7,17.62291145324707,16.170217514038086,16.924406051635742,16.215980529785156,16.576684951782227,16.466167449951172,16.48581886291504,9,8,7,10,9,10
tile_484.jpg,3,3,2,3,2,3,9.629206657409668,9.216938018798828,9.361506462097168,9.373859405517578,9.63668155670166,9.592451095581055,9.494552612304688,3,3,3,3,3,3
tile_504.jpg,6,4,6,7,5,6,17.533449172973633,17.153778076171875,17.65207290649414,16.412418365478516,16.793067932128906,16.562515258789062,16.986103057861328,8,6,5,7,5,7
tile_537.jpg,11,11,10,9,9,12,25.578231811523438,23.58554458618164,24.847267150878906,23.97859001159668,24.161785125732422,24.49827003479004,24.744918823242188,12,11,11,11,11,12
tile_539.jpg,7,9,9,7,7,8,18.948047637939453,18.802961349487305,18.90277862548828,17.659080505371094,17.801864624023438,18.03824234008789,18.552391052246094,8,9,8,10,9,8
tile_545.jpg,8,8,9,9,8,8,23.732818603515625,22.674530029296875,22.747119903564453,20.873233795166016,21.30232810974121,21.20915985107422,21.47906494140625,9,9,9,9,9,10
tile_547.jpg,11,13,11,10,10,11,26.140716552734375,24.526599884033203,25.23223304748535,23.254850387573242,22.6538143157959,23.000186920166016,23.75629234313965,11,13,13,11,10,14
tile_558.jpg,6,6,6,6,6,6,15.789461135864258,14.828662872314453,16.2226619720459,15.26940631866455,15.560669898986816,15.050487518310547,15.307637214660645,6,6,6,6,6,6
tile_593.jpg,7,8,7,7,9,7,17.772968292236328,18.221538543701172,19.31661605834961,18.349342346191406,17.953540802001953,17.736770629882812,18.648679733276367,7,8,7,8,7,7
tile_606.jpg,8,8,9,11,10,8,21.308887481689453,21.941070556640625,21.961448669433594,20.118803024291992,19.949113845825195,20.151622772216797,20.52618408203125,8,9,9,9,8,9
tile_607.jpg,5,4,5,5,5,5,14.48213005065918,13.693987846374512,13.660118103027344,13.083484649658203,13.620668411254883,13.452259063720703,13.71203899383545,5,5,6,5,5,5
tile_617.jpg,12,10,12,10,11,11,28.307146072387695,27.02583122253418,27.68680191040039,26.395553588867188,26.4158935546875,26.716745376586914,26.630889892578125,11,11,14,13,13,14
tile_662.jpg,13,11,11,12,10,10,31.903911590576172,31.09317398071289,30.360523223876953,27.652957916259766,26.872089385986328,27.219240188598633,27.833019256591797,11,11,11,13,13,12
tile_672.jpg,3,5,5,5,5,5,15.574167251586914,14.145296096801758,14.66598892211914,14.282644271850586,15.007133483886719,14.816046714782715,15.3726806640625,6,5,5,6,5,6
tile_714.jpg,11,8,10,11,11,11,26.868669509887695,26.74115753173828,27.16864585876465,24.432910919189453,24.117767333984375,24.326736450195312,24.585071563720703,12,12,13,12,11,14
tile_721.jpg,24,19,21,20,25,21,29.36140251159668,28.547971725463867,31.0307559967041,28.72255516052246,28.44858169555664,28.487977981567383,28.595993041992188,23,23,23,21,22,28
tile_747.jpg,9,9,8,10,8,8,23.95118522644043,22.75184440612793,22.696054458618164,21.475528717041016,21.63233184814453,21.827556610107422,22.50670051574707,8,9,9,8,8,9
tile_754.jpg,11,8,11,10,11,10,22.38869857788086,21.145557403564453,22.399850845336914,21.108978271484375,20.78098487854004,20.779075622558594,21.132705688476562,11,11,12,12,12,13
tile_78.jpg,1,1,2,3,1,1,2.5630202293395996,3.130321502685547,3.9793319702148438,4.181380271911621,4.492262840270996,4.132565498352051,4.2690110206604,1,1,1,1,1,1
tile_788.jpg,22,15,17,17,19,19,28.69729232788086,27.65739631652832,29.602882385253906,26.948665618896484,26.061063766479492,25.883686065673828,26.321918487548828,23,18,22,23,23,25
tile_816.jpg,7,8,8,6,6,7,19.35256576538086,18.844661712646484,19.630308151245117,18.308269500732422,18.51519012451172,18.735645294189453,19.637950897216797,8,8,9,9,8,9
tile_825.jpg,18,12,15,14,18,14,29.649600982666016,29.655841827392578,30.90127944946289,27.60428237915039,26.851478576660156,26.77061653137207,27.16211700439453,16,15,16,16,19,18
tile_859.jpg,17,8,13,14,10,11,26.25259780883789,24.88184356689453,25.620397567749023,23.927734375,23.81411361694336,24.147159576416016,24.338464736938477,15,14,15,17,15,14
tile_865.jpg,11,8,9,9,9,9,19.964717864990234,19.180858612060547,19.02252769470215,18.044828414916992,18.48912811279297,19.151344299316406,19.55182647705078,10,13,11,10,10,12
tile_868.jpg,14,10,12,14,13,11,26.715896606445312,26.701358795166016,27.47252082824707,25.958187103271484,26.086687088012695,26.220748901367188,26.52630615234375,14,13,14,13,12,14
tile_870.jpg,15,15,13,13,13,13,30.050155639648438,28.30514144897461,29.655550003051758,26.311336517333984,25.97078514099121,26.047157287597656,26.768905639648438,13,13,15,15,17,15
tile_899.jpg,14,12,14,10,12,18,23.35843849182129,22.90219497680664,22.201711654663086,20.37510108947754,19.841960906982422,20.198862075805664,20.68747329711914,19,15,18,17,17,18
tile_905.jpg,8,8,11,8,10,12,16.160423278808594,16.103612899780273,16.13077735900879,14.43464469909668,14.296581268310547,14.30372428894043,14.663820266723633,12,12,12,11,10,13
